,kunnr,dispute_amount,value_label,avg_invalid_dispute_amount,b_value
2489,2002213887,70.2,HIGH,39981.421175166295,0.005
2490,2002213918,1725.55,HIGH,5659.080187050367,0.3049170435768985
2491,2002213906,426.89,HIGH,19934.077352941178,0.02141508696097311
2492,2002213981,92.76,HIGH,7113.3422880215685,0.013040283490392716
2493,2002213981,50.56,HIGH,7113.3422880215685,0.007107769871434408
2494,2002253485,1134.0,LOW,3180.9704651162792,2.805088593576966
2495,2002213918,92.48,HIGH,5659.080187050367,0.01634187835182497
2496,2002213931,2465.16,HIGH,5980.336706812193,0.41221090397668403
2497,2002213931,1166.05,HIGH,5980.336706812193,0.19498066031495417
2498,2002213981,4122.96,HIGH,7113.3422880215685,0.5796093921900555
2499,2002213981,187.35,HIGH,7113.3422880215685,0.02633783001212888
2500,2002213918,2055.2,HIGH,5659.080187050367,0.36316855956607563
2501,2002213963,2093.87,HIGH,13217.613931345559,0.15841512778901715
2502,2002213882,198.72,HIGH,5692.915070422536,0.03490654568736623
2503,2002213963,31806.31,HIGH,13217.613931345559,2.406357922481861
2504,2002213887,6161.61,HIGH,39981.421175166295,0.15411183041755322
2505,2002213887,56.18,HIGH,39981.421175166295,0.005
2506,2002213887,317.57,HIGH,39981.421175166295,0.007942939261930303
2507,2002213887,69.6,HIGH,39981.421175166295,0.005
2508,2002213887,56.16,HIGH,39981.421175166295,0.005
2509,2002213895,142.47,LOW,1418.4563357664206,5.0
2510,2002213896,2021.19,HIGH,9077.94169154229,0.2226484889061467
2511,2002213896,3812.65,HIGH,9077.94169154229,0.41999058041451826
2512,2002213981,174.28,HIGH,7113.3422880215685,0.02450043776094914
2513,2002213963,1758.21,HIGH,13217.613931345559,0.13302022658041227
2514,2002214052,106.43,LOW,823.9816969696965,5.0
2515,2002213981,92.76,HIGH,7113.3422880215685,0.013040283490392716
2516,2002213981,1285.56,HIGH,7113.3422880215685,0.18072517080540382
2517,2002213931,265.78,HIGH,5980.336706812193,0.044442313707395494
2518,2002213918,398.27,HIGH,5659.080187050367,0.07037716145308533
2519,2002213931,11954.62,HIGH,5980.336706812193,1.9989877804676968
2520,2002253691,97.2,LOW,1028.225,5.0
2521,2002213963,1224.07,HIGH,13217.613931345559,0.09260899935177552
2522,2002213981,50.56,HIGH,7113.3422880215685,0.007107769871434408
2523,2002213974,1142.6,HIGH,8904.129512195113,0.1283224821062062
2524,2002214045,324.26,HIGH,5299.50366489045,0.0611868621109262
2525,2002214045,398.35,HIGH,5299.50366489045,0.07516741664678793
2526,2002213879,153.0,HIGH,17657.59580487807,0.00866482627027471
2527,2002214045,289.54,HIGH,5299.50366489045,0.05463530517361862
2528,2002213931,2481.75,HIGH,5980.336706812193,0.4149849952717615
2529,2002213931,399.53,HIGH,5980.336706812193,0.06680727517313463
2530,2002214022,4334.0,HIGH,21100.711974683523,0.2053959129530748
2531,2002213931,15386.9,HIGH,5980.336706812193,2.5729153314181796
2532,2002213931,114.9,HIGH,5980.336706812193,0.01921296502739011
2533,2002213887,148.31,HIGH,39981.421175166295,0.005
2534,2002214052,334.53,LOW,823.9816969696965,2.4631025527447363
2535,2002253256,51.53,HIGH,86743.38563157897,0.005
2536,2002214022,29413.98,HIGH,21100.711974683523,1.3939804512421512
2537,2002213990,268.38,HIGH,1596.2452967227655,0.16813205373322518
2538,2002214045,163.18,HIGH,5299.50366489045,0.030791562817680064
2539,2002214045,56.96,HIGH,5299.50366489045,0.010748176357979264
2540,2002214045,1857.78,HIGH,5299.50366489045,0.35055735734421906
2541,2002214045,2153.31,HIGH,5299.50366489045,0.40632295704705634
2542,2002213931,97.65,HIGH,5980.336706812193,0.016328512053304125
2543,2002214045,102.0,HIGH,5299.50366489045,0.019247085472505004
2544,2002213981,73.77,HIGH,7113.3422880215685,0.010370652361861476
2545,2002213906,1040.23,HIGH,19934.077352941178,0.05218350373495059
2546,2002213931,9168.99,HIGH,5980.336706812193,1.5331895927457757
2547,2002214052,76.3,LOW,823.9816969696965,5.0
2548,2002213895,1485.88,LOW,1418.4563357664206,0.9546237487323475
2549,2002213981,55.44,HIGH,7113.3422880215685,0.007793804621683615
2550,2002213981,70.22,HIGH,7113.3422880215685,0.009871590197233467
2551,2002213931,69.8,HIGH,5980.336706812193,0.011671583628475451
2552,2002213931,2124.68,HIGH,5980.336706812193,0.35527765478150747
2553,2002213981,63.77,HIGH,7113.3422880215685,0.00896484344741638
2554,2002213918,72.79,HIGH,5659.080187050367,0.01286251432990203
2555,2002213918,252.87,HIGH,5659.080187050367,0.044683940082460856
2556,2002214045,1682.98,HIGH,5299.50366489045,0.3175731363580046
2557,2002214045,5183.64,HIGH,5299.50366489045,0.9781368837127044
2558,2002214045,926.4,HIGH,5299.50366489045,0.17480882335028072
2559,2002213918,50.82,HIGH,5659.080187050367,0.008980257978370945
2560,2002214045,6363.16,HIGH,5299.50366489045,1.200708670541421
2561,2002214045,1167.05,HIGH,5299.50366489045,0.22021873628124475
2562,2002214045,280.76,HIGH,5299.50366489045,0.052978546247652004
2563,2002213981,53.68,HIGH,7113.3422880215685,0.0075463822527412775
2564,2002213974,1590.54,HIGH,8904.129512195113,0.17862947723543252
2565,2002213887,247.37,HIGH,39981.421175166295,0.006187123737203449
2566,2002213887,441.08,HIGH,39981.421175166295,0.011032124097528791
2567,2002213887,9008.76,HIGH,39981.421175166295,0.22532365621849434
2568,2002214045,407.14,HIGH,5299.50366489045,0.0768260625419185
2569,2002213879,76.5,HIGH,17657.59580487807,0.005
2570,2002253256,844528.14,HIGH,86743.38563157897,5.0
2571,2002253691,3312.07,LOW,1028.225,0.3104478468148318
2572,2002213963,1113.91,HIGH,13217.613931345559,0.08427466604682435
2573,2002213918,639.88,HIGH,5659.080187050367,0.1130713788902007
2574,2002213896,132.34,HIGH,9077.94169154229,0.014578194539770854
2575,2002213931,1514.43,HIGH,5980.336706812193,0.25323490536492954
2576,2002213946,607.68,LOW,1350.1767142857145,2.2218547825923425
2577,2002253485,97380.24,LOW,3180.9704651162792,0.03266546134119488
2578,2002214045,3911.04,HIGH,5299.50366489045,0.7380011879057448
2579,2002213918,144.6,HIGH,5659.080187050367,0.0255518556409374
2580,2002213918,67.77,HIGH,5659.080187050367,0.01197544437611568
2581,2002213918,316.48,HIGH,5659.080187050367,0.055924282664203795
2582,2002213981,60.0,HIGH,7113.3422880215685,0.00843485348667058
2583,2002213906,636.61,HIGH,19934.077352941178,0.03193576450660613
2584,2002213981,78.7,HIGH,7113.3422880215685,0.01106371615668291
2585,2002213887,1403.55,HIGH,39981.421175166295,0.03510505526681449
2586,2002213887,1440.33,HIGH,39981.421175166295,0.036024982546008985
2587,2002213896,5163.54,HIGH,9077.94169154229,0.5688007453066979
2588,2002213981,72.5,HIGH,7113.3422880215685,0.01019211462972695
2589,2002213981,2562.0,HIGH,7113.3422880215685,0.36016824388083374
2590,2002213981,73.77,HIGH,7113.3422880215685,0.010370652361861476
2591,2002213887,350.4,HIGH,39981.421175166295,0.008764070653337465
2592,2002213931,387.04,HIGH,5980.336706812193,0.06471876400523123
2593,2002213931,2882.11,HIGH,5980.336706812193,0.48193105861698265
2594,2002213887,1042.22,HIGH,39981.421175166295,0.02606760763790346
2595,2002213887,119.94,HIGH,39981.421175166295,0.005
2596,2002213879,88.05,HIGH,17657.59580487807,0.005
2597,2002213981,78.28,HIGH,7113.3422880215685,0.011004672182276215
2598,2002213981,68.5,HIGH,7113.3422880215685,0.00962979106394891
2599,2002213981,57.72,HIGH,7113.3422880215685,0.008114329054177097
2600,2002253691,563.86,LOW,1028.225,1.8235466250487709
2601,2002213981,54.68,HIGH,7113.3422880215685,0.007686963144185787
2602,2002213895,50.02,LOW,1418.4563357664206,5.0
2603,2002214045,268.14,HIGH,5299.50366489045,0.0505971911627205
2604,2002214045,1334.73,HIGH,5299.50366489045,0.2518594352227118
2605,2002213931,532.37,HIGH,5980.336706812193,0.08902007129357417
2606,2002214045,2610.91,HIGH,5299.50366489045,0.4926706659903729
2607,2002213887,298.64,HIGH,39981.421175166295,0.007469469349065925
2608,2002213887,2272.7,HIGH,39981.421175166295,0.05684390232260289
2609,2002213887,1430.6,HIGH,39981.421175166295,0.03578161951102904
2610,2002213887,597.63,HIGH,39981.421175166295,0.014947692764138324
2611,2002254220,776.32,HIGH,4168.2664516129025,0.1862452914207547
2612,2002214045,9209.39,HIGH,5299.50366489045,1.7377834948983613
2613,2002213887,878.07,HIGH,39981.421175166295,0.02196195068086766
2614,2002213887,1160.98,HIGH,39981.421175166295,0.02903798729198553
2615,2002214045,1103.77,HIGH,5299.50366489045,0.20827799541163575
2616,2002214045,308.3,HIGH,5299.50366489045,0.05817525932522836
2617,2002213963,5150.88,HIGH,13217.613931345559,0.3896981729648415
2618,2002213981,50.56,HIGH,7113.3422880215685,0.007107769871434408
2619,2002213853,638.21,HIGH,3292.3019883040943,0.19384916762412488
2620,2002213931,123.02,HIGH,5980.336706812193,0.020570748108525074
2621,2002213963,223.15,HIGH,13217.613931345559,0.016882774845677705
2622,2002254220,473.28,HIGH,4168.2664516129025,0.11354360511595059
2623,2002213974,7440.71,HIGH,8904.129512195113,0.8356470994507873
2624,2002213977,260.88,LOW,903.5119358669832,3.463323887867921
2625,2002213931,92.79,HIGH,5980.336706812193,0.01551584878060512
2626,2002213981,58.8,HIGH,7113.3422880215685,0.008266156416937167
2627,2002213887,1468.8,HIGH,39981.421175166295,0.03673706328659266
2628,2002213970,3088.8,HIGH,18284.982976190477,0.1689255059204614
2629,2002253140,3856.0,LOW,4001.422444444444,1.0377132895343475
2630,2002213931,1895.0,HIGH,5980.336706812193,0.316871790486547
2631,2002213931,5612.19,HIGH,5980.336706812193,0.9384404716890207
2632,2002214045,235.17,HIGH,5299.50366489045,0.04437585382910786
2633,2002214045,145.59,HIGH,5299.50366489045,0.027472384058254938
2634,2002214045,60.95,HIGH,5299.50366489045,0.011501077054403726
