,create_minus_claim_date,category_history,cal_cust_history,ZZ_CLAIMDATE_SIMP_DT_month,ship_to_history,original_with_avg_dispute,rank_xref_in_kunnr,b_value,rank_kunwe_in_kunnr
180,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0973,3.0,0.0188,8.0
181,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0913,3.0,0.0176,8.0
182,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0569,3.0,0.011,8.0
183,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.1112,3.0,0.0215,8.0
184,-1.0,0.1632506979074706,0.0008,10.0,0.4287773240451597,0.0168,4.0,0.0124,1.0
185,1.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0553,7.0,0.01,82.0
186,5.0,0.11814305562209552,0.0008,10.0,0.15129151291512916,0.0382,3.0,0.0337,4.0
187,1.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0537,7.0,0.01,82.0
188,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.1438,3.0,0.0278,8.0
189,18.0,0.11814305562209552,0.0008,10.0,0.6062176165803109,0.002,1.0,0.01,1.0
190,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0791,7.0,0.0105,82.0
191,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0578,7.0,0.01,82.0
192,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.0677,7.0,0.01,82.0
193,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.077,7.0,0.0102,82.0
194,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,2.519,1.0,0.2321,1.0
195,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.4817,3.0,0.0444,2.0
196,6.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.9354,1.0,0.1783,1.0
197,6.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,3.0106,1.0,0.2773,1.0
198,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.4438,1.0,0.133,1.0
199,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,9.8051,3.0,0.9032,2.0
200,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.1094,7.0,0.0145,82.0
201,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.4034,3.0,0.0779,8.0
202,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0881,3.0,0.017,8.0
203,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0537,7.0,0.01,82.0
204,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0537,7.0,0.01,82.0
205,4.0,0.26779624893435633,0.0008,10.0,0.018549747048903883,0.0194,4.0,0.01,5.0
206,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.1003,7.0,0.0133,82.0
207,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0693,7.0,0.01,82.0
208,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.051,3.0,0.01,8.0
209,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.3012,3.0,0.0582,8.0
210,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2982,3.0,0.0275,2.0
211,6.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.983,1.0,0.0906,1.0
212,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2409,3.0,0.0222,2.0
213,6.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,2.2426,1.0,0.2066,1.0
214,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.6589,1.0,0.1528,1.0
215,6.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2409,3.0,0.0222,2.0
216,6.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,2.0023,3.0,0.1844,2.0
217,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,7.1967,3.0,0.663,2.0
218,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.06,7.0,0.01,82.0
219,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.1764,7.0,0.0233,82.0
220,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.0956,7.0,0.0127,82.0
221,2.0,0.04759232237063644,0.0008,11.0,0.026022304832713755,0.0544,6.0,0.01,52.0
222,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.2793,3.0,0.054,8.0
223,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0819,3.0,0.0158,8.0
224,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.1164,3.0,0.0225,8.0
225,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.1174,7.0,0.0155,82.0
226,6.0,0.1632506979074706,0.0008,10.0,0.048044692737430165,0.0844,2.0,0.0212,5.0
227,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.3686,1.0,0.034,1.0
228,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.9354,1.0,0.1783,1.0
229,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.2152,3.0,0.0416,8.0
230,2.0,0.1632506979074706,0.0008,11.0,0.048484848484848485,0.0843,4.0,0.0112,42.0
231,2.0,0.1632506979074706,0.0008,11.0,0.009416195856873822,0.0667,4.0,0.01,78.0
232,5.0,0.1755127602943479,0.0008,10.0,0.15129151291512916,0.3297,3.0,0.2907,4.0
233,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.069,3.0,0.0133,8.0
234,7.0,0.3844269691891195,0.0008,11.0,0.1875,1.3615,2.0,0.1802,29.0
235,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,1.7776,3.0,0.3434,8.0
236,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.063,3.0,0.0122,8.0
237,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0579,3.0,0.0112,8.0
238,10.0,0.22681636618806006,0.0008,10.0,0.084,0.0238,5.0,17.7374,11.0
239,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.0683,7.0,0.01,82.0
240,2.0,0.3434174339351907,0.0008,11.0,0.15129151291512916,0.2584,5.0,0.2278,4.0
241,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.1041,3.0,0.0201,8.0
242,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.3523,3.0,0.0325,2.0
243,2.0,0.1632506979074706,0.0008,11.0,0.4287773240451597,0.009,1.0,0.01,4.0
244,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.1997,7.0,0.0264,82.0
245,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.1422,7.0,0.0188,82.0
246,6.0,0.1632506979074706,0.0008,10.0,0.1276595744680851,1.3497,2.0,0.3383,3.0
247,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.35,3.0,0.0322,2.0
248,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2982,3.0,0.0275,2.0
249,6.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,5.1335,3.0,0.4729,2.0
250,8.0,0.22681636618806006,0.0008,10.0,0.4287773240451597,0.6103,5.0,0.6912,10.0
251,14.0,0.3844269691891195,0.0008,10.0,0.976470588235294,3.4316,1.0,0.132,3.0
252,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.5104,3.0,0.047,2.0
253,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2409,3.0,0.0222,2.0
254,4.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.6758,1.0,0.0623,1.0
255,8.0,0.22681636618806006,0.0008,10.0,0.14285714285714285,0.0743,5.0,5.6786,7.0
256,21.0,0.1632506979074706,0.0008,10.0,0.07343550446998723,0.0088,7.0,0.01,13.0
257,26.0,0.26779624893435633,0.0008,10.0,0.4287773240451597,0.0694,2.0,0.0211,1.0
258,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.1424,3.0,0.0275,8.0
259,4.0,0.19031692944736425,0.0008,10.0,0.8021978021978022,0.0548,8.0,0.0488,10.0
260,18.0,0.11814305562209552,0.0008,10.0,0.6062176165803109,0.0013,1.0,0.01,1.0
261,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.496,3.0,0.0457,2.0
262,6.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.9274,3.0,0.0854,2.0
263,4.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2409,3.0,0.0222,2.0
264,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.215,1.0,0.0198,1.0
265,3.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.1114,3.0,0.0103,2.0
266,3.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.1114,3.0,0.0103,2.0
