,kunnr,kunwe,kunwe_label,kunwe_y,rank
6225,2002213918,2002213918,2002213918,2002213918,8.0
6226,2002213896,2000061442,2000061442,2000061442,2.0
6227,2002213981,2002213981,2002213981,2002213981,82.0
6228,2002213981,2002213981,2002213981,2002213981,82.0
6229,2002254220,2000564457,others,2002254220,1.0
6230,2002213981,2002213981,2002213981,2002213981,82.0
6231,2002213887,2002466368,2002466368,2002466368,7.0
6232,2002213918,2002213918,2002213918,2002213918,8.0
6233,2002213918,2002213918,2002213918,2002213918,8.0
6234,2002213981,2002213981,2002213981,2002213981,82.0
6235,2002213981,2002213981,2002213981,2002213981,82.0
6236,2002213981,2002213981,2002213981,2002213981,82.0
6237,2002213981,2000539111,2000539111,2000539111,70.0
6238,2002213887,2000007093,2000007093,2000007093,5.0
6239,2002213887,2000511811,2000511811,2000511811,13.0
6240,2002213887,2000356302,2000356302,2000356302,4.0
6241,2002213887,2000079120,2000079120,2000079120,2.0
6242,2002213931,2002213931,2002213931,2002213931,13.0
6243,2002214045,2002846572,others,2000022296,1.0
6244,2002213981,2002213981,2002213981,2002213981,82.0
6245,2002213931,2002213931,2002213931,2002213931,13.0
6246,2002213879,2002213879,2002213879,2002213879,5.0
6247,2002213895,2002837501,2002837501,2002837501,8.0
6248,2002213981,2000541374,2000541374,2000541374,66.0
6249,2002213887,2000511811,2000511811,2000511811,13.0
6250,2002213981,2002213981,2002213981,2002213981,82.0
6251,2002213981,2001115364,2001115364,2001115364,59.0
6252,2002213887,2002652527,2002652527,2002652527,12.0
6253,2002213887,2001431615,2001431615,2001431615,8.0
6254,2002213981,2002213981,2002213981,2002213981,82.0
6255,2002213981,2002213981,2002213981,2002213981,82.0
6256,2002213931,2002879192,others,2002610008,4.0
6257,2002214045,2002214045,2002214045,2002214045,2.0
6258,2002213918,2002213918,2002213918,2002213918,8.0
6259,2002213895,2000057154,2000057154,2000057154,2.0
6260,2002213918,2002213918,2002213918,2002213918,8.0
6261,2002213918,2002213918,2002213918,2002213918,8.0
6262,2002213918,2002213918,2002213918,2002213918,8.0
6263,2002213918,2002213918,2002213918,2002213918,8.0
6264,2002253691,2001802322,2001802322,2001802322,3.0
6265,2002213887,2002652527,2002652527,2002652527,12.0
6266,2002213981,2000541356,2000541356,2000541356,46.0
6267,2002213887,2001431615,2001431615,2001431615,8.0
6268,2002213981,2001604382,others,2000053029,20.0
6269,2002213981,2001604382,others,2000053029,20.0
6270,2002213981,2001604382,others,2000053029,20.0
6271,2002213981,2001604382,others,2000053029,20.0
6272,2002213981,2002213981,2002213981,2002213981,82.0
6273,2002213896,2000061442,2000061442,2000061442,2.0
6274,2002213896,2000015477,2000015477,2000015477,4.0
6275,2002213981,2002213981,2002213981,2002213981,82.0
6276,2002213981,2002213981,2002213981,2002213981,82.0
6277,2002213879,2002213879,2002213879,2002213879,5.0
6278,2002214045,2001662311,others,2000022296,1.0
6279,2002214045,2000077765,others,2000022296,1.0
6280,2002213879,2002213879,2002213879,2002213879,5.0
6281,2002213879,2002213879,2002213879,2002213879,5.0
6282,2002213981,2000543128,2000543128,2000543128,65.0
6283,2002213887,2000434009,2000434009,2000434009,6.0
6284,2002213981,2000042787,2000042787,2000042787,18.0
6285,2002213887,2002652527,2002652527,2002652527,12.0
6286,2002213981,2002213981,2002213981,2002213981,82.0
6287,2002213963,2002213963,2002213963,2002213963,16.0
6288,2002214045,2002214045,2002214045,2002214045,2.0
6289,2002213981,2002213981,2002213981,2002213981,82.0
6290,2002214045,2002214045,2002214045,2002214045,2.0
6291,2002214045,2002214045,2002214045,2002214045,2.0
6292,2002214045,2000078471,others,2000022296,1.0
6293,2002213981,2002213981,2002213981,2002213981,82.0
6294,2002213963,2001075320,2001075320,2001075320,15.0
6295,2002213981,2001115345,2001115345,2001115345,33.0
6296,2002213974,2000079523,others,2001019637,2.0
6297,2002214045,2002214045,2002214045,2002214045,2.0
6298,2002214045,2002214045,2002214045,2002214045,2.0
6299,2002213981,2002213981,2002213981,2002213981,82.0
6300,2002213981,2002213981,2002213981,2002213981,82.0
6301,2002214045,2000552009,others,2000022296,1.0
6302,2002213887,2000079120,2000079120,2000079120,2.0
6303,2002213887,2000511811,2000511811,2000511811,13.0
6304,2002213887,2002896688,others,2002479890,1.0
6305,2002214045,2002214045,2002214045,2002214045,2.0
6306,2002214045,2002214045,2002214045,2002214045,2.0
6307,2002214045,2002214045,2002214045,2002214045,2.0
6308,2002213981,2002213981,2002213981,2002213981,82.0
6309,2002213981,2002213981,2002213981,2002213981,82.0
6310,2002213915,2002213915,2002213915,2002213915,17.0
6311,2002213981,2001068211,2001068211,2001068211,23.0
6312,2002213981,2002213981,2002213981,2002213981,82.0
6313,2002213981,2002213981,2002213981,2002213981,82.0
6314,2002214045,2002214045,2002214045,2002214045,2.0
6315,2002214045,2002214045,2002214045,2002214045,2.0
6316,2002214045,2002214045,2002214045,2002214045,2.0
6317,2002213981,2000519547,2000519547,2000519547,27.0
6318,2002214045,2002214045,2002214045,2002214045,2.0
6319,2002214045,2002214045,2002214045,2002214045,2.0
6320,2002214045,2002214045,2002214045,2002214045,2.0
6321,2002213974,2000079523,others,2001019637,2.0
6322,2002213974,2002044690,others,2001019637,2.0
6323,2002214022,2001040706,2001040706,2001040706,6.0
6324,2002214022,2001881071,2001881071,2001881071,2.0
6325,2002213981,2002213981,2002213981,2002213981,82.0
6326,2002213981,2002213981,2002213981,2002213981,82.0
6327,2002213981,2002213981,2002213981,2002213981,82.0
6328,2002213981,2000539099,2000539099,2000539099,81.0
6329,2002213918,2002213918,2002213918,2002213918,8.0
6330,2002213918,2002213918,2002213918,2002213918,8.0
6331,2002253691,2000848719,2000848719,2000848719,3.0
6332,2002213981,2002213981,2002213981,2002213981,82.0
6333,2002214045,2000026878,others,2000022296,1.0
6334,2002213981,2000257522,others,2000053029,20.0
6335,2002213981,2002213981,2002213981,2002213981,82.0
6336,2002213981,2002213981,2002213981,2002213981,82.0
6337,2002213887,2000057340,2000057340,2000057340,10.0
6338,999999999,2000011091,others,2002254365,1.0
6339,2002213981,2000543128,2000543128,2000543128,65.0
6340,2002253691,2000848718,2000848718,2000848718,3.0
6341,2002214045,2002214045,2002214045,2002214045,2.0
6342,2002213981,2001604382,others,2000053029,20.0
6343,2002213981,2001604382,others,2000053029,20.0
6344,2002214022,2002451330,others,2001885190,8.0
6345,2002214022,2001881071,2001881071,2001881071,2.0
6346,2002214022,2001840283,2001840283,2001840283,11.0
6347,2002214022,2001588334,2001588334,2001588334,5.0
6348,2002214022,2001881071,2001881071,2001881071,2.0
6349,2002214022,2001881071,2001881071,2001881071,2.0
6350,2002213896,2000006551,2000006551,2000006551,5.0
6351,2002214045,2000078471,others,2000022296,1.0
6352,2002213981,2002213981,2002213981,2002213981,82.0
6353,2002213981,2002213981,2002213981,2002213981,82.0
6354,2002213981,2002213981,2002213981,2002213981,82.0
6355,2002213887,2000511811,2000511811,2000511811,13.0
6356,2002213974,2002213974,others,2001019637,2.0
6357,2002213981,2002213981,2002213981,2002213981,82.0
6358,2002213981,2002213981,2002213981,2002213981,82.0
6359,2002213981,2002213981,2002213981,2002213981,82.0
6360,2002213981,2002213981,2002213981,2002213981,82.0
6361,2002213981,2002213981,2002213981,2002213981,82.0
6362,2002213981,2000539107,2000539107,2000539107,57.0
6363,2002213981,2002213981,2002213981,2002213981,82.0
6364,2002213981,2002213981,2002213981,2002213981,82.0
6365,2002213981,2002213981,2002213981,2002213981,82.0
6366,2002213977,2000905539,2000905539,2000905539,6.0
6367,2002214045,2002214045,2002214045,2002214045,2.0
6368,2002214045,2002214045,2002214045,2002214045,2.0
6369,2002214045,2002214045,2002214045,2002214045,2.0
6370,2002214045,2002214045,2002214045,2002214045,2.0
6371,2002214045,2002214045,2002214045,2002214045,2.0
6372,2002213887,2002798569,2002798569,2002798569,3.0
6373,2002213981,2000055372,2000055372,2000055372,12.0
6374,2002214045,2002214045,2002214045,2002214045,2.0
6375,2002214045,2002214045,2002214045,2002214045,2.0
6376,2002213981,2000721217,2000721217,2000721217,50.0
6377,2002213887,2000057340,2000057340,2000057340,10.0
6378,2002213981,2000519547,2000519547,2000519547,27.0
6379,2002213981,2001339364,2001339364,2001339364,71.0
6380,2002214022,2001588334,2001588334,2001588334,5.0
6381,2002213981,2001068370,2001068370,2001068370,51.0
6382,2002214045,2002214045,2002214045,2002214045,2.0
6383,2002213981,2002213981,2002213981,2002213981,82.0
6384,2002213981,2002213981,2002213981,2002213981,82.0
6385,2002213981,2000055372,2000055372,2000055372,12.0
6386,2002213887,2000356302,2000356302,2000356302,4.0
6387,2002213887,2000356302,2000356302,2000356302,4.0
6388,2002213887,2000356302,2000356302,2000356302,4.0
6389,2002214045,2002214045,2002214045,2002214045,2.0
6390,2002213918,2002213918,2002213918,2002213918,8.0
6391,2002213975,2002213975,2002213975,2002213975,1.0
6392,2002253691,2000848718,2000848718,2000848718,3.0
6393,2002214045,2002214045,2002214045,2002214045,2.0
6394,2002213918,2002620399,others,2002623378,3.0
6395,2002213981,2002213981,2002213981,2002213981,82.0
6396,2002213981,2002213981,2002213981,2002213981,82.0
6397,2002213981,2001115351,2001115351,2001115351,79.0
6398,2002213963,2001075321,2001075321,2001075321,1.0
6399,2002214045,2002214045,2002214045,2002214045,2.0
6400,2002214045,2000518495,others,2000022296,1.0
6401,2002213887,2000007093,2000007093,2000007093,5.0
6402,2002214045,2002214045,2002214045,2002214045,2.0
6403,2002214045,2001691390,others,2000022296,1.0
6404,2002213981,2002213981,2002213981,2002213981,82.0
6405,2002213981,2002213981,2002213981,2002213981,82.0
6406,2002214045,2002904125,others,2000022296,1.0
6407,2002213981,2002213981,2002213981,2002213981,82.0
6408,2002213981,2002213981,2002213981,2002213981,82.0
6409,2002213981,2000539087,2000539087,2000539087,49.0
6410,2002213981,2000539827,2000539827,2000539827,52.0
6411,2002214022,2001881071,2001881071,2001881071,2.0
6412,2002214022,2001040706,2001040706,2001040706,6.0
6413,2002214022,2001040706,2001040706,2001040706,6.0
6414,2002214022,2000573535,2000573535,2000573535,12.0
6415,2002214022,2001840283,2001840283,2001840283,11.0
6416,2002214022,2002451330,others,2001885190,8.0
6417,2002214022,2001588334,2001588334,2001588334,5.0
6418,2002214022,2001040706,2001040706,2001040706,6.0
6419,2002214022,2001588334,2001588334,2001588334,5.0
6420,2002214045,2002214045,2002214045,2002214045,2.0
6421,2002214045,2002214045,2002214045,2002214045,2.0
6422,2002213981,2000539827,2000539827,2000539827,52.0
6423,2002213981,2002213981,2002213981,2002213981,82.0
6424,2002213981,2002213981,2002213981,2002213981,82.0
6425,2002213981,2002213981,2002213981,2002213981,82.0
6426,2002213981,2000539079,2000539079,2000539079,73.0
6427,2002213981,2002213981,2002213981,2002213981,82.0
6428,2002214022,2001040706,2001040706,2001040706,6.0
6429,2002214022,2001881071,2001881071,2001881071,2.0
6430,2002214022,2001881071,2001881071,2001881071,2.0
6431,2002214022,2001881071,2001881071,2001881071,2.0
6432,2002214022,2001588334,2001588334,2001588334,5.0
6433,2002214022,2001040706,2001040706,2001040706,6.0
6434,2002214022,2001040706,2001040706,2001040706,6.0
6435,2002213981,2002213981,2002213981,2002213981,82.0
6436,2002213887,2000356302,2000356302,2000356302,4.0
6437,2002213887,2000356302,2000356302,2000356302,4.0
6438,2002213887,2000356302,2000356302,2000356302,4.0
6439,2002213981,2000022908,2000022908,2000022908,19.0
6440,999999999,2000000551,others,2002254365,1.0
6441,2002213887,2000079120,2000079120,2000079120,2.0
6442,2002213981,2000539827,2000539827,2000539827,52.0
6443,2002214045,2002214045,2002214045,2002214045,2.0
6444,2002213896,2000015477,2000015477,2000015477,4.0
6445,2002214045,2000042894,others,2000022296,1.0
6446,2002214045,2000076954,others,2000022296,1.0
6447,2002213981,2002213981,2002213981,2002213981,82.0
6448,2002213981,2002213981,2002213981,2002213981,82.0
6449,2002213918,2002213918,2002213918,2002213918,8.0
6450,2002213963,2001075320,2001075320,2001075320,15.0
6451,2002213981,2000541352,2000541352,2000541352,64.0
6452,2002214052,2002214052,2002214052,2002214052,1.0
6453,2002213977,2002861259,2002861259,2002861259,8.0
6454,2002214022,2001881071,2001881071,2001881071,2.0
6455,2002214022,2001040706,2001040706,2001040706,6.0
6456,2002214022,2001881071,2001881071,2001881071,2.0
6457,2002214022,2001040706,2001040706,2001040706,6.0
6458,2002214022,2001040706,2001040706,2001040706,6.0
6459,2002214022,2001040706,2001040706,2001040706,6.0
6460,2002214022,2001040706,2001040706,2001040706,6.0
6461,2002213981,2002213981,2002213981,2002213981,82.0
6462,2002213981,2002213981,2002213981,2002213981,82.0
6463,2002253691,2001802322,2001802322,2001802322,3.0
6464,2002213981,2002213981,2002213981,2002213981,82.0
6465,2002214045,2000518495,others,2000022296,1.0
6466,2002213981,2002213981,2002213981,2002213981,82.0
6467,2002213981,2002213981,2002213981,2002213981,82.0
6468,2002214045,2002194690,others,2000022296,1.0
6469,2002254220,2000080883,others,2002254220,1.0
6470,2002214045,2002214045,2002214045,2002214045,2.0
6471,2002214045,2000847095,others,2000022296,1.0
6472,2002253691,2000848719,2000848719,2000848719,3.0
6473,2002214045,2002214045,2002214045,2002214045,2.0
6474,2002213981,2000543131,2000543131,2000543131,42.0
6475,2002214045,2002214045,2002214045,2002214045,2.0
6476,2002214045,2002214045,2002214045,2002214045,2.0
6477,2002214045,2002214045,2002214045,2002214045,2.0
6478,2002214045,2002214045,2002214045,2002214045,2.0
6479,2002213981,2000543131,2000543131,2000543131,42.0
6480,2002214045,2002214045,2002214045,2002214045,2.0
6481,2002214045,2002214045,2002214045,2002214045,2.0
6482,2002214045,2000042894,others,2000022296,1.0
6483,2002213981,2002213981,2002213981,2002213981,82.0
6484,2002213879,2002213879,2002213879,2002213879,5.0
6485,2002213879,2002213879,2002213879,2002213879,5.0
6486,2002213931,2002814671,others,2002610008,4.0
6487,2002213963,2001075320,2001075320,2001075320,15.0
6488,2002214045,2000486781,others,2000022296,1.0
6489,2002214022,2001588334,2001588334,2001588334,5.0
6490,2002214022,2001588334,2001588334,2001588334,5.0
6491,2002213896,2000015477,2000015477,2000015477,4.0
6492,2002214045,2002214045,2002214045,2002214045,2.0
6493,2002213981,2002213981,2002213981,2002213981,82.0
6494,2002213981,2002213981,2002213981,2002213981,82.0
6495,2002253691,2000848718,2000848718,2000848718,3.0
6496,2002214045,2000031445,others,2000022296,1.0
6497,2002214022,2001040706,2001040706,2001040706,6.0
6498,2002214045,2000072279,others,2000022296,1.0
6499,2002213981,2002213981,2002213981,2002213981,82.0
6500,2002214045,2002214045,2002214045,2002214045,2.0
6501,2002213974,2000061740,others,2001019637,2.0
6502,2002214045,2002214045,2002214045,2002214045,2.0
6503,2002214045,2002214045,2002214045,2002214045,2.0
6504,2002214045,2002214045,2002214045,2002214045,2.0
6505,2002214045,2002214045,2002214045,2002214045,2.0
6506,2002213981,2002213981,2002213981,2002213981,82.0
6507,2002213981,2002213981,2002213981,2002213981,82.0
6508,2002213981,2002213981,2002213981,2002213981,82.0
6509,2002213981,2002213981,2002213981,2002213981,82.0
6510,2002213981,2002213981,2002213981,2002213981,82.0
6511,2002214045,2002214045,2002214045,2002214045,2.0
6512,2002214045,2002214045,2002214045,2002214045,2.0
6513,2002214045,2002214045,2002214045,2002214045,2.0
6514,2002214045,2001249098,others,2000022296,1.0
6515,2002213981,2000540758,2000540758,2000540758,67.0
6516,2002214045,2002214045,2002214045,2002214045,2.0
6517,2002214045,2002214045,2002214045,2002214045,2.0
6518,2002214045,2002214045,2002214045,2002214045,2.0
6519,2002214045,2000059980,others,2000022296,1.0
6520,2002213981,2002213981,2002213981,2002213981,82.0
6521,2002213879,2002213879,2002213879,2002213879,5.0
6522,2002214045,2002214045,2002214045,2002214045,2.0
6523,2002214045,2002214045,2002214045,2002214045,2.0
6524,2002214045,2002214045,2002214045,2002214045,2.0
6525,2002214045,2002214045,2002214045,2002214045,2.0
6526,2002214045,2002214045,2002214045,2002214045,2.0
6527,2002213981,2002213981,2002213981,2002213981,82.0
6528,2002213981,2000539115,2000539115,2000539115,43.0
6529,2002213981,2000546346,2000546346,2000546346,54.0
6530,2002214022,2001881071,2001881071,2001881071,2.0
6531,2002214022,2001881071,2001881071,2001881071,2.0
6532,2002213879,2002213879,2002213879,2002213879,5.0
6533,2002213981,2001014907,2001014907,2001014907,60.0
6534,2002213981,2002213981,2002213981,2002213981,82.0
6535,2002213981,2002213981,2002213981,2002213981,82.0
6536,2002214045,2001662311,others,2000022296,1.0
6537,2002214045,2002214045,2002214045,2002214045,2.0
6538,2002213981,2002213981,2002213981,2002213981,82.0
6539,2002213981,2002213981,2002213981,2002213981,82.0
6540,2002213981,2000541378,2000541378,2000541378,38.0
6541,2002213981,2000543128,2000543128,2000543128,65.0
6542,2002213981,2001068370,2001068370,2001068370,51.0
6543,2002213896,2000422371,2000422371,2000422371,3.0
6544,2002213981,2002213981,2002213981,2002213981,82.0
6545,2002213981,2000539099,2000539099,2000539099,81.0
6546,2002213981,2002213981,2002213981,2002213981,82.0
6547,2002214045,2002214045,2002214045,2002214045,2.0
6548,2002214045,2002214045,2002214045,2002214045,2.0
6549,2002214045,2002214045,2002214045,2002214045,2.0
6550,2002214045,2002214045,2002214045,2002214045,2.0
6551,2002214045,2002214045,2002214045,2002214045,2.0
6552,2002213896,2000061442,2000061442,2000061442,2.0
6553,2002214045,2002214045,2002214045,2002214045,2.0
6554,2002214045,2002214045,2002214045,2002214045,2.0
6555,2002214045,2002214045,2002214045,2002214045,2.0
6556,2002214045,2002214045,2002214045,2002214045,2.0
6557,2002214045,2002214045,2002214045,2002214045,2.0
6558,2002214045,2002214045,2002214045,2002214045,2.0
6559,2002214022,2001881071,2001881071,2001881071,2.0
6560,2002214022,2001040706,2001040706,2001040706,6.0
6561,2002213963,2002213963,2002213963,2002213963,16.0
6562,2002214045,2002214045,2002214045,2002214045,2.0
6563,2002213981,2000546354,2000546354,2000546354,28.0
6564,2002213963,2002213963,2002213963,2002213963,16.0
6565,2002213981,2002213981,2002213981,2002213981,82.0
6566,2002213981,2000540912,2000540912,2000540912,45.0
6567,2002213981,2002213981,2002213981,2002213981,82.0
6568,2002213981,2000541352,2000541352,2000541352,64.0
6569,2002213963,2001361996,2001361996,2001361996,13.0
6570,2002213895,2002837501,2002837501,2002837501,8.0
6571,2002213896,2000061442,2000061442,2000061442,2.0
6572,2002213981,2002213981,2002213981,2002213981,82.0
6573,2002213981,2002213981,2002213981,2002213981,82.0
6574,2002213981,2001014765,2001014765,2001014765,72.0
6575,2002214045,2002214045,2002214045,2002214045,2.0
6576,2002214045,2002642856,others,2000022296,1.0
6577,2002213981,2002213981,2002213981,2002213981,82.0
6578,2002213981,2002213981,2002213981,2002213981,82.0
6579,2002213879,2002213879,2002213879,2002213879,5.0
6580,2002213981,2002213981,2002213981,2002213981,82.0
6581,2002213981,2002213981,2002213981,2002213981,82.0
6582,2002213887,2000356302,2000356302,2000356302,4.0
6583,2002213887,2000356302,2000356302,2000356302,4.0
6584,2002214045,2002214045,2002214045,2002214045,2.0
6585,2002214045,2002214045,2002214045,2002214045,2.0
6586,2002214045,2002214045,2002214045,2002214045,2.0
6587,2002213887,2000079120,2000079120,2000079120,2.0
6588,2002213887,2000356302,2000356302,2000356302,4.0
6589,2002213963,2002213963,2002213963,2002213963,16.0
6590,2002213963,2002213963,2002213963,2002213963,16.0
6591,2002213887,2001141020,2001141020,2001141020,9.0
6592,2002214045,2000036549,others,2000022296,1.0
6593,2002213981,2002213981,2002213981,2002213981,82.0
6594,2002213981,2001339361,others,2000053029,20.0
6595,2002214045,2002214045,2002214045,2002214045,2.0
6596,2002214045,2001832521,others,2000022296,1.0
6597,2002214045,2000022567,others,2000022296,1.0
6598,2002214045,2000425557,others,2000022296,1.0
6599,2002213981,2000053019,2000053019,2000053019,3.0
6600,2002213981,2000543131,2000543131,2000543131,42.0
6601,2002213974,2000584876,others,2001019637,2.0
6602,2002213887,2002466368,2002466368,2002466368,7.0
6603,2002213963,2000015607,others,2000056414,6.0
6604,2002213879,2002213879,2002213879,2002213879,5.0
6605,2002214045,2002214045,2002214045,2002214045,2.0
6606,2002214045,2002214045,2002214045,2002214045,2.0
6607,2002214045,2002214045,2002214045,2002214045,2.0
6608,2002214045,2000014120,others,2000022296,1.0
6609,2002213981,2002213981,2002213981,2002213981,82.0
6610,2002213981,2002213981,2002213981,2002213981,82.0
6611,2002214045,2002214045,2002214045,2002214045,2.0
6612,2002213981,2002213981,2002213981,2002213981,82.0
6613,2002213887,2000356302,2000356302,2000356302,4.0
6614,2002213887,2000511811,2000511811,2000511811,13.0
6615,2002213981,2002213981,2002213981,2002213981,82.0
6616,2002213981,2000539087,2000539087,2000539087,49.0
6617,2002213902,2000035710,others,2000054011,1.0
6618,2002213981,2000837002,others,2000053029,20.0
6619,2002213981,2000519548,others,2000053029,20.0
6620,2002213887,2002798569,2002798569,2002798569,3.0
6621,2002213918,2002213918,2002213918,2002213918,8.0
6622,2002213963,2001075320,2001075320,2001075320,15.0
6623,2002213896,2000061442,2000061442,2000061442,2.0
6624,2002213981,2000720568,2000720568,2000720568,4.0
6625,2002214045,2000057168,others,2000022296,1.0
6626,2002214022,2001040706,2001040706,2001040706,6.0
6627,2002214022,2001881071,2001881071,2001881071,2.0
6628,2002213879,2002213879,2002213879,2002213879,5.0
6629,2002214045,2002214045,2002214045,2002214045,2.0
6630,2002214045,2002214045,2002214045,2002214045,2.0
6631,2002213981,2002213981,2002213981,2002213981,82.0
6632,2002213981,2002213981,2002213981,2002213981,82.0
6633,2002213879,2002213879,2002213879,2002213879,5.0
6634,2002214045,2002214045,2002214045,2002214045,2.0
6635,2002213981,2002213981,2002213981,2002213981,82.0
6636,2002214045,2002214045,2002214045,2002214045,2.0
6637,2002213981,2000862969,2000862969,2000862969,53.0
6638,2002213981,2001014765,2001014765,2001014765,72.0
6639,2002213981,2000543128,2000543128,2000543128,65.0
6640,2002214052,2001419986,others,2000058680,2.0
6641,2002213879,2002213879,2002213879,2002213879,5.0
6642,2002214045,2002214045,2002214045,2002214045,2.0
6643,2002213981,2002213981,2002213981,2002213981,82.0
6644,2002213981,2000546353,2000546353,2000546353,78.0
6645,2002214022,2001881071,2001881071,2001881071,2.0
6646,2002213918,2002814058,others,2002623378,3.0
6647,2002213981,2000539083,2000539083,2000539083,48.0
6648,2002213981,2000408285,2000408285,2000408285,5.0
6649,2002213974,2001341484,2001341484,2001341484,3.0
6650,2002214045,2002214045,2002214045,2002214045,2.0
6651,2002214045,2002214045,2002214045,2002214045,2.0
6652,2002214045,2002214045,2002214045,2002214045,2.0
6653,2002214045,2002214045,2002214045,2002214045,2.0
6654,2002214045,2002214045,2002214045,2002214045,2.0
6655,2002213963,2001361996,2001361996,2001361996,13.0
6656,2002253691,2000848718,2000848718,2000848718,3.0
6657,2002213887,2002896688,others,2002479890,1.0
6658,2002214045,2000553964,others,2000022296,1.0
6659,2002213981,2002213981,2002213981,2002213981,82.0
6660,2002214045,2002214045,2002214045,2002214045,2.0
6661,2002213981,2002213981,2002213981,2002213981,82.0
6662,2002214045,2002214045,2002214045,2002214045,2.0
6663,2002213981,2000546349,others,2000053029,20.0
6664,2002213918,2002213918,2002213918,2002213918,8.0
6665,2002213963,2000061379,2000061379,2000061379,12.0
6666,2002214045,2002214045,2002214045,2002214045,2.0
6667,2002214045,2001249098,others,2000022296,1.0
6668,2002214045,2001068214,others,2000022296,1.0
6669,2002213981,2002213981,2002213981,2002213981,82.0
6670,2002213981,2002213981,2002213981,2002213981,82.0
6671,2002213981,2002213981,2002213981,2002213981,82.0
6672,2002213974,2001593613,others,2001019637,2.0
6673,2002214045,2000061066,others,2000022296,1.0
6674,2002214045,2000354092,others,2000022296,1.0
6675,2002214045,2002214045,2002214045,2002214045,2.0
6676,2002214045,2002214045,2002214045,2002214045,2.0
6677,2002213981,2002213981,2002213981,2002213981,82.0
6678,999999999,2000032094,others,2002254365,1.0
6679,2002213981,2000541370,2000541370,2000541370,55.0
6680,2002214022,2001881071,2001881071,2001881071,2.0
6681,2002214022,2001040706,2001040706,2001040706,6.0
6682,2002214022,2001881071,2001881071,2001881071,2.0
6683,2002214022,2001588334,2001588334,2001588334,5.0
6684,2002213896,2000015477,2000015477,2000015477,4.0
6685,2002214045,2002717541,others,2000022296,1.0
6686,2002213981,2002213981,2002213981,2002213981,82.0
6687,2002213981,2002213981,2002213981,2002213981,82.0
6688,2002213981,2002213981,2002213981,2002213981,82.0
6689,2002213887,2000511811,2000511811,2000511811,13.0
6690,2002213981,2001570686,2001570686,2001570686,34.0
6691,2002213981,2001570693,2001570693,2001570693,47.0
6692,2002214022,2001881071,2001881071,2001881071,2.0
6693,2002213879,2002213879,2002213879,2002213879,5.0
6694,2002213896,2000015477,2000015477,2000015477,4.0
6695,2002213887,2000007093,2000007093,2000007093,5.0
6696,2002213887,2000007093,2000007093,2000007093,5.0
6697,2002214045,2002214045,2002214045,2002214045,2.0
6698,2002214045,2002214045,2002214045,2002214045,2.0
6699,2002214045,2002214045,2002214045,2002214045,2.0
6700,2002214045,2002214045,2002214045,2002214045,2.0
6701,2002214045,2002214045,2002214045,2002214045,2.0
6702,2002214045,2002214045,2002214045,2002214045,2.0
6703,2002214045,2002214045,2002214045,2002214045,2.0
6704,2002214045,2000052477,others,2000022296,1.0
6705,2002213981,2002213981,2002213981,2002213981,82.0
6706,2002236721,2000061369,2000061369,2000061369,2.0
6707,2002213981,2000079184,2000079184,2000079184,36.0
6708,2002213981,2001115346,others,2000053029,20.0
6709,2002213981,2000056444,others,2000053029,20.0
6710,2002213887,2001141020,2001141020,2001141020,9.0
6711,2002213918,2002213918,2002213918,2002213918,8.0
6712,2002213981,2002213981,2002213981,2002213981,82.0
6713,2002213981,2000539091,2000539091,2000539091,76.0
6714,2002213981,2000540912,2000540912,2000540912,45.0
6715,2002213981,2001014907,2001014907,2001014907,60.0
6716,2002213887,2002466368,2002466368,2002466368,7.0
6717,2002214045,2000080748,others,2000022296,1.0
6718,2002213981,2002213981,2002213981,2002213981,82.0
6719,2002213981,2002213981,2002213981,2002213981,82.0
6720,2002214045,2002214045,2002214045,2002214045,2.0
6721,2002213981,2000540770,2000540770,2000540770,74.0
6722,2002213981,2000546346,2000546346,2000546346,54.0
6723,2002213981,2000539091,2000539091,2000539091,76.0
6724,2002213887,2000356302,2000356302,2000356302,4.0
6725,2002213887,2000356302,2000356302,2000356302,4.0
6726,2002213887,2000356302,2000356302,2000356302,4.0
6727,2002213887,2000356302,2000356302,2000356302,4.0
6728,2002213981,2002213981,2002213981,2002213981,82.0
6729,2002213981,2002213981,2002213981,2002213981,82.0
6730,2002213981,2002213981,2002213981,2002213981,82.0
6731,2002213931,2002213931,2002213931,2002213931,13.0
6732,2002214045,2002214045,2002214045,2002214045,2.0
6733,2002214045,2002214045,2002214045,2002214045,2.0
6734,2002213981,2002213981,2002213981,2002213981,82.0
6735,2002213981,2002213981,2002213981,2002213981,82.0
6736,2002214045,2002214045,2002214045,2002214045,2.0
6737,2002214045,2002214045,2002214045,2002214045,2.0
6738,2002213887,2002479890,others,2002479890,1.0
6739,2002213981,2000019324,others,2000053029,20.0
6740,2002213981,2000546353,2000546353,2000546353,78.0
6741,2002213981,2000543131,2000543131,2000543131,42.0
6742,2002213963,2002213963,2002213963,2002213963,16.0
6743,2002214045,2000078471,others,2000022296,1.0
6744,2002214045,2001832522,others,2000022296,1.0
6745,2002214022,2001040706,2001040706,2001040706,6.0
6746,2002214022,2001881071,2001881071,2001881071,2.0
6747,2002214022,2001588334,2001588334,2001588334,5.0
6748,2002213981,2002213981,2002213981,2002213981,82.0
6749,2002213918,2002213918,2002213918,2002213918,8.0
6750,2002253691,2000848719,2000848719,2000848719,3.0
