,kunnr,xref_x,xref_label,xref_y,rank
7026,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7027,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7028,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7029,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7030,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7031,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7032,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7033,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7034,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7035,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7036,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7037,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7038,2002213981,FABRIC,FABRIC,FABRIC,2
7039,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7040,2002214045,PHC,PHC,PHC,2
7041,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7042,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7043,2002214022,MULTI GROH,MULTI GROH,MULTI GROH,6
7044,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7045,2002213981,BEAUTY,BEAUTY,BEAUTY,5
7046,2002214045,PHC,PHC,PHC,2
7047,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7048,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7049,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7050,2002214045,FAMILY,others,BEAUTY,1
7051,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7052,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7053,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7054,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7055,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7056,2002214022,MULTI GROH,MULTI GROH,MULTI GROH,6
7057,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7058,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7059,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7060,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7061,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7062,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7063,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7064,2002213963,GROOMING,GROOMING,GROOMING,7
7065,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7066,2002254220,PGP,PGP,PGP,3
7067,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7068,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7069,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7070,2002214045,FAMILY,others,BEAUTY,1
7071,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7072,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7073,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7074,2002213981,FABRIC,FABRIC,FABRIC,2
7075,2002213931,APPLIANCE,others,others,6
7076,2002213931,FAMILY,FAMILY,FAMILY,3
7077,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7078,2002213981,FABRIC,FABRIC,FABRIC,2
7079,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7080,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7081,2002213915,FABRIC,FABRIC,FABRIC,1
7082,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
7083,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7084,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7085,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7086,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7087,2002213931,BABY,BABY,BABY,5
7088,2002254220,PGP,PGP,PGP,3
7089,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7090,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7091,2002213931,GROOMING,others,others,6
7092,2002213931,PHC,others,others,6
7093,2002213931,APPLIANCE,others,others,6
7094,2002213931,FAMILY,FAMILY,FAMILY,3
7095,2002213931,BABY,BABY,BABY,5
7096,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7097,2002213931,GROOMING,others,others,6
7098,2002213931,HAIR,others,others,6
7099,2002213931,UNIDENTIFI,others,others,6
7100,2002214022,FABRIC,FABRIC,FABRIC,1
7101,2002214022,FABRIC,FABRIC,FABRIC,1
7102,2002214022,FEM CARE,others,BEAUTY,2
7103,2002214022,FABRIC,FABRIC,FABRIC,1
7104,2002214022,FABRIC,FABRIC,FABRIC,1
7105,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7106,2002213981,FABRIC,FABRIC,FABRIC,2
7107,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7108,2002213981,FABRIC,FABRIC,FABRIC,2
7109,2002213981,FABRIC,FABRIC,FABRIC,2
7110,2002254220,PGP,PGP,PGP,3
7111,2002213977,MULTI GROC,MULTI GROC,MULTI GROC,5
7112,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7113,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7114,2002213931,HAIR,others,others,6
7115,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7116,2002213931,UNIDENTIFI,others,others,6
7117,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7118,2002214022,FABRIC,FABRIC,FABRIC,1
7119,2002214022,FABRIC,FABRIC,FABRIC,1
7120,2002214022,FABRIC,FABRIC,FABRIC,1
7121,2002214022,FABRIC,FABRIC,FABRIC,1
7122,2002214022,FABRIC,FABRIC,FABRIC,1
7123,2002214022,FABRIC,FABRIC,FABRIC,1
7124,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7125,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7126,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7127,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7128,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7129,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7130,2002213972,MULTI GROC,others,MULTI GROC,1
7131,2002213981,FABRIC,FABRIC,FABRIC,2
7132,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
7133,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7134,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7135,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7136,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7137,2002213981,FABRIC,FABRIC,FABRIC,2
7138,2002213981,MULTI HABA,MULTI HABA,MULTI HABA,6
7139,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7140,2002213977,MULTI GROH,MULTI GROH,MULTI GROH,3
7141,2002213981,FABRIC,FABRIC,FABRIC,2
7142,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7143,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7144,2002213981,BEAUTY,BEAUTY,BEAUTY,5
7145,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7146,2002213887,MULTI GROC,MULTI GROC,MULTI GROC,6
7147,2002214022,MULTI GROH,MULTI GROH,MULTI GROH,6
7148,2002254220,PGP,PGP,PGP,3
7149,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7150,2002214045,PHC,PHC,PHC,2
7151,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7152,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7153,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7154,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7155,2002214045,FABRIC,others,BEAUTY,1
7156,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7157,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7158,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7159,2002213981,FABRIC,FABRIC,FABRIC,2
7160,2002213981,FABRIC,FABRIC,FABRIC,2
7161,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7162,2002213981,BEAUTY,BEAUTY,BEAUTY,5
7163,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7164,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7165,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7166,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7167,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7168,999999999,PGP,PGP,PGP,5
7169,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7170,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7171,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
7172,2002213931,HAIR,others,others,6
7173,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
7174,2002213931,HAIR,others,others,6
7175,2002214009,HAIR,others,FABRIC,1
7176,2002213981,FABRIC,FABRIC,FABRIC,2
7177,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7178,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7179,2002213981,FABRIC,FABRIC,FABRIC,2
7180,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7181,2002213981,FABRIC,FABRIC,FABRIC,2
7182,2002213981,HAIR,others,PHC,1
7183,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
7184,2002213895,MULTI GROC,MULTI GROC,MULTI GROC,5
7185,2002213895,FAMILY,FAMILY,FAMILY,1
7186,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7187,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7188,2002213981,FABRIC,FABRIC,FABRIC,2
7189,2002213915,FABRIC,FABRIC,FABRIC,1
7190,2002213981,FABRIC,FABRIC,FABRIC,2
7191,2002213915,FABRIC,FABRIC,FABRIC,1
7192,2002213931,GROOMING,others,others,6
7193,2002213974,BABY,BABY,BABY,2
7194,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7195,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7196,2002213981,PHC,others,PHC,1
7197,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7198,2002213981,FABRIC,FABRIC,FABRIC,2
7199,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7200,2002213981,FABRIC,FABRIC,FABRIC,2
7201,2002213981,FABRIC,FABRIC,FABRIC,2
7202,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7203,2002254220,PGP,PGP,PGP,3
7204,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7205,2002213981,FABRIC,FABRIC,FABRIC,2
7206,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7207,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7208,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7209,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7210,2002213970,BEAUTY,others,FABRIC,1
7211,2002213974,PHC,PHC,PHC,3
7212,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7213,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7214,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7215,2002214052,MULTI GROH,MULTI GROH,MULTI GROH,2
7216,2002213931,HAIR,others,others,6
7217,2002213931,FAMILY,FAMILY,FAMILY,3
7218,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7219,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7220,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7221,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7222,2002214045,FAMILY,others,BEAUTY,1
7223,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
7224,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7225,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7226,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7227,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7228,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7229,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7230,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7231,2002213981,FAMILY,others,PHC,1
7232,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7233,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7234,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7235,2002213963,FABRIC,FABRIC,FABRIC,3
7236,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7237,2002213981,FABRIC,FABRIC,FABRIC,2
7238,2002213931,APPLIANCE,others,others,6
7239,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7240,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7241,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7242,2002213981,FABRIC,FABRIC,FABRIC,2
7243,2002213981,FABRIC,FABRIC,FABRIC,2
7244,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7245,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7246,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7247,2002213974,MULTI GROH,MULTI GROH,MULTI GROH,7
7248,2002213895,MULTI GROC,MULTI GROC,MULTI GROC,5
7249,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
7250,2002213981,BEAUTY,BEAUTY,BEAUTY,5
7251,2002213853,HAIR,others,PHC,3
7252,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7253,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7254,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7255,2002214045,MULTI GROH,others,BEAUTY,1
7256,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7257,2002213887,PHC,PHC,PHC,2
7258,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7259,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7260,2002213887,FABRIC,FABRIC,FABRIC,4
7261,2002213887,PHC,PHC,PHC,2
7262,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7263,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7264,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7265,2002253691,FABRIC,FABRIC,FABRIC,1
7266,2002214045,FAMILY,others,BEAUTY,1
7267,2002213963,PHC,PHC,PHC,2
7268,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7269,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7270,2002213981,FABRIC,FABRIC,FABRIC,2
7271,2002214045,FAMILY,others,BEAUTY,1
7272,2002254220,PGP,PGP,PGP,3
7273,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7274,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7275,2002213981,BEAUTY,BEAUTY,BEAUTY,5
7276,2002214022,MULTI GROH,MULTI GROH,MULTI GROH,6
7277,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7278,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7279,2002213974,MULTI GROH,MULTI GROH,MULTI GROH,7
7280,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7281,2002214045,FAMILY,others,BEAUTY,1
7282,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7283,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7284,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7285,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7286,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7287,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7288,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7289,2002214045,PHC,PHC,PHC,2
7290,2002214045,PHC,PHC,PHC,2
7291,2002214045,PHC,PHC,PHC,2
7292,2002214045,FAMILY,others,BEAUTY,1
7293,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7294,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7295,2002213895,FABRIC,FABRIC,FABRIC,4
7296,2002213981,FABRIC,FABRIC,FABRIC,2
7297,2002214022,FABRIC,FABRIC,FABRIC,1
7298,2002214022,FABRIC,FABRIC,FABRIC,1
7299,2002214022,FEM CARE,others,BEAUTY,2
7300,2002214022,FABRIC,FABRIC,FABRIC,1
7301,2002214022,FABRIC,FABRIC,FABRIC,1
7302,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7303,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7304,2002213981,BEAUTY,BEAUTY,BEAUTY,5
7305,2002213963,BEAUTY,BEAUTY,BEAUTY,8
7306,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7307,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7308,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7309,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7310,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7311,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7312,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7313,2002213918,FAMILY,FAMILY,FAMILY,1
7314,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
7315,2002214022,FABRIC,FABRIC,FABRIC,1
7316,2002214022,FABRIC,FABRIC,FABRIC,1
7317,2002214045,FAMILY,others,BEAUTY,1
7318,2002213931,FAMILY,FAMILY,FAMILY,3
7319,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7320,2002213931,UNIDENTIFI,others,others,6
7321,2002213931,UNIDENTIFI,others,others,6
7322,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
7323,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7324,2002213963,HAIR,HAIR,HAIR,6
7325,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7326,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7327,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7328,2002213963,UNIDENTIFI,others,others,4
7329,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7330,2002214045,FAMILY,others,BEAUTY,1
7331,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7332,2002213887,PHC,PHC,PHC,2
7333,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7334,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7335,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7336,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7337,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7338,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7339,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7340,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7341,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7342,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7343,2002213963,HAIR,HAIR,HAIR,6
7344,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7345,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7346,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7347,2002214045,FAMILY,others,BEAUTY,1
7348,2002214045,FAMILY,others,BEAUTY,1
7349,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7350,2002214022,FABRIC,FABRIC,FABRIC,1
7351,2002214022,FABRIC,FABRIC,FABRIC,1
7352,2002213963,GROOMING,GROOMING,GROOMING,7
7353,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7354,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7355,2002213887,MULTI GROC,MULTI GROC,MULTI GROC,6
7356,2002253691,FABRIC,FABRIC,FABRIC,1
7357,2002214022,FABRIC,FABRIC,FABRIC,1
7358,2002213946,GROOMING,others,FABRIC,2
7359,2002213975,UNIDENTIFI,others,others,1
7360,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
7361,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7362,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7363,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7364,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7365,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7366,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
7367,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7368,2002213887,MULTI GROC,MULTI GROC,MULTI GROC,6
7369,2002214022,FABRIC,FABRIC,FABRIC,1
7370,2002214022,FABRIC,FABRIC,FABRIC,1
7371,2002214022,FABRIC,FABRIC,FABRIC,1
7372,2002214022,FABRIC,FABRIC,FABRIC,1
7373,2002214022,FABRIC,FABRIC,FABRIC,1
7374,2002214022,FABRIC,FABRIC,FABRIC,1
7375,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7376,2002214022,FABRIC,FABRIC,FABRIC,1
7377,2002214022,FABRIC,FABRIC,FABRIC,1
7378,2002214022,FABRIC,FABRIC,FABRIC,1
7379,2002214022,FABRIC,FABRIC,FABRIC,1
7380,2002213977,MULTI GROH,MULTI GROH,MULTI GROH,3
7381,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7382,2002214022,FABRIC,FABRIC,FABRIC,1
7383,2002214022,FABRIC,FABRIC,FABRIC,1
7384,2002214022,FABRIC,FABRIC,FABRIC,1
7385,2002214022,FABRIC,FABRIC,FABRIC,1
7386,2002213963,PHC,PHC,PHC,2
7387,2002214022,FABRIC,FABRIC,FABRIC,1
7388,2002214022,FABRIC,FABRIC,FABRIC,1
7389,2002213963,BEAUTY,BEAUTY,BEAUTY,8
7390,2002214022,FABRIC,FABRIC,FABRIC,1
7391,2002213963,MULTI GROH,MULTI GROH,MULTI GROH,9
7392,2002214022,FABRIC,FABRIC,FABRIC,1
7393,2002214022,FABRIC,FABRIC,FABRIC,1
7394,2002214022,FABRIC,FABRIC,FABRIC,1
7395,2002214022,FABRIC,FABRIC,FABRIC,1
7396,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7397,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7398,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7399,2002214022,FABRIC,FABRIC,FABRIC,1
7400,2002214022,FABRIC,FABRIC,FABRIC,1
7401,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7402,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7403,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7404,2002214022,FABRIC,FABRIC,FABRIC,1
7405,2002213918,FAMILY,FAMILY,FAMILY,1
7406,2002214022,FABRIC,FABRIC,FABRIC,1
7407,2002214022,FABRIC,FABRIC,FABRIC,1
7408,2002214022,FABRIC,FABRIC,FABRIC,1
7409,2002214022,FABRIC,FABRIC,FABRIC,1
7410,2002214022,FABRIC,FABRIC,FABRIC,1
7411,2002214022,FABRIC,FABRIC,FABRIC,1
7412,2002214022,FABRIC,FABRIC,FABRIC,1
7413,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7414,2002214022,FABRIC,FABRIC,FABRIC,1
7415,2002214022,FABRIC,FABRIC,FABRIC,1
7416,2002214022,FABRIC,FABRIC,FABRIC,1
7417,2002214022,FABRIC,FABRIC,FABRIC,1
7418,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
7419,2002213963,HAIR,HAIR,HAIR,6
7420,2002214052,MULTI GROH,MULTI GROH,MULTI GROH,2
7421,2002213963,BEAUTY,BEAUTY,BEAUTY,8
7422,2002214022,FABRIC,FABRIC,FABRIC,1
7423,2002214022,FABRIC,FABRIC,FABRIC,1
7424,2002214022,FABRIC,FABRIC,FABRIC,1
7425,2002214022,FABRIC,FABRIC,FABRIC,1
7426,2002214022,FABRIC,FABRIC,FABRIC,1
7427,2002214022,FABRIC,FABRIC,FABRIC,1
7428,2002253256,UNIDENTIFI,others,PHC,1
7429,2002213918,FAMILY,FAMILY,FAMILY,1
7430,2002214022,FABRIC,FABRIC,FABRIC,1
7431,2002214022,FABRIC,FABRIC,FABRIC,1
7432,2002214022,FABRIC,FABRIC,FABRIC,1
7433,2002214045,FAMILY,others,BEAUTY,1
7434,2002214022,FABRIC,FABRIC,FABRIC,1
7435,2002214022,FABRIC,FABRIC,FABRIC,1
7436,2002214022,FABRIC,FABRIC,FABRIC,1
7437,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
7438,2002214022,FABRIC,FABRIC,FABRIC,1
7439,2002214022,FABRIC,FABRIC,FABRIC,1
7440,2002214022,FABRIC,FABRIC,FABRIC,1
7441,2002214022,FABRIC,FABRIC,FABRIC,1
7442,2002214022,FABRIC,FABRIC,FABRIC,1
7443,2002214022,FABRIC,FABRIC,FABRIC,1
7444,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7445,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7446,2002213972,MULTI GROH,MULTI GROH,MULTI GROH,2
7447,2002214022,FABRIC,FABRIC,FABRIC,1
7448,2002214022,FABRIC,FABRIC,FABRIC,1
7449,2002214022,FABRIC,FABRIC,FABRIC,1
7450,2002214022,FABRIC,FABRIC,FABRIC,1
7451,2002214022,FABRIC,FABRIC,FABRIC,1
7452,2002213918,FAMILY,FAMILY,FAMILY,1
7453,2002214022,FABRIC,FABRIC,FABRIC,1
7454,2002214022,FABRIC,FABRIC,FABRIC,1
7455,2002214022,FABRIC,FABRIC,FABRIC,1
7456,2002214022,FABRIC,FABRIC,FABRIC,1
7457,2002213981,FABRIC,FABRIC,FABRIC,2
7458,2002213931,BABY,BABY,BABY,5
7459,2002213931,APPLIANCE,others,others,6
7460,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7461,2002214022,FABRIC,FABRIC,FABRIC,1
7462,2002214022,FABRIC,FABRIC,FABRIC,1
7463,2002214022,FABRIC,FABRIC,FABRIC,1
7464,2002214022,FABRIC,FABRIC,FABRIC,1
7465,2002214022,FABRIC,FABRIC,FABRIC,1
7466,2002213977,MULTI GROC,MULTI GROC,MULTI GROC,5
7467,2002214022,FABRIC,FABRIC,FABRIC,1
7468,2002214022,FABRIC,FABRIC,FABRIC,1
7469,2002214022,FABRIC,FABRIC,FABRIC,1
7470,2002213918,FAMILY,FAMILY,FAMILY,1
7471,2002214022,FABRIC,FABRIC,FABRIC,1
7472,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
7473,2002213918,FAMILY,FAMILY,FAMILY,1
7474,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7475,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
7476,2002213963,BEAUTY,BEAUTY,BEAUTY,8
7477,2002214022,FABRIC,FABRIC,FABRIC,1
7478,2002214022,FABRIC,FABRIC,FABRIC,1
7479,2002213887,MULTI GROC,MULTI GROC,MULTI GROC,6
7480,2002214022,FABRIC,FABRIC,FABRIC,1
7481,2002214022,FABRIC,FABRIC,FABRIC,1
7482,2002214022,FABRIC,FABRIC,FABRIC,1
7483,2002214022,FABRIC,FABRIC,FABRIC,1
7484,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
7485,2002213977,MULTI GROC,MULTI GROC,MULTI GROC,5
